CustomerID,Recency,Frequency,Monetary,AvgBasket,TotalItems,LogMonetary,LogAvgBasket,LogTotalItems,Churned
13681,18,4,827.83,14.523333333333333,360,6.720015067761323,2.742344268326176,5.8888779583328805,0
13682,187,1,59.5,19.833333333333332,10,4.102643365036796,3.036554268074246,2.3978952727983707,1
13684,286,1,65.13,2.245862068965517,38,4.191622501686571,1.1773809755726548,3.6635616461296463,1
13685,3,7,3119.44,79.98564102564103,5056,8.045729296501372,4.394271867669644,8.528528701079983,0
13686,183,1,72.0,9.0,70,4.290459441148391,2.302585092994046,4.2626798770413155,1
13689,63,1,910.0,151.66666666666666,512,6.814542897259958,5.028256895446075,6.240275845170769,0
13690,59,1,172.25,19.13888888888889,67,5.1547356380700124,3.002652716398565,4.219507705176107,0
13692,25,3,1488.32,28.081509433962264,1226,7.30607491892943,3.370102557575535,7.112327444710911,0
13694,4,50,65039.62,114.50637323943663,63312,11.082767276771584,4.749325708001734,11.055845958294505,0
13695,31,15,2504.13,27.823666666666668,1603,7.826095908379989,3.36119680894188,7.38025578842646,0
13697,39,1,151.29999999999998,12.608333333333333,177,5.025852259901116,2.610682350188419,5.181783550292085,0
13699,155,1,308.58000000000004,22.041428571428575,66,5.735216540145732,3.137293837873778,4.204692619390966,1
13700,26,10,2248.63,11.590876288659794,2281,7.718521037231551,2.532972447592833,7.732807530422021,0
13703,318,1,99.5,99.5,10,4.61015772749913,4.61015772749913,2.3978952727983707,1
13704,5,9,2308.06,17.224328358208954,1531,7.744595794291895,2.9027574244424703,7.3343293503005365,0
13705,8,3,711.86,25.423571428571428,363,6.569285047698251,3.27425646893529,5.8971538676367405,0
13706,303,1,330.79,16.5395,189,5.8045022386644325,2.8644554802663458,5.247024072160486,1
13707,267,2,806.41,16.800208333333334,351,6.693831593776871,2.879210161349397,5.863631175598097,1
13708,271,1,285.33,5.823061224489796,301,5.657144991804844,1.9203082310437667,5.71042701737487,1
13709,4,13,6307.650000000001,18.828805970149254,3508,8.74967698652825,2.9871357274131753,8.163086375583216,0
13710,32,1,180.48,22.56,176,5.201145454795763,3.159550358783386,5.176149732573829,0
13711,219,2,252.06,19.38923076923077,140,5.5336266147611175,3.015006857990996,4.948759890378168,1
13712,247,1,228.84,22.884,352,5.437383414671034,3.173208778684746,5.8664680569332965,1
13715,281,5,1077.39,10.359519230769232,562,6.983224467118015,2.4300560911623337,6.333279628139691,1
13716,269,1,138.28,6.584761904761905,138,4.936486295459933,2.0261412220325177,4.9344739331306915,1
13717,32,6,1445.01,14.166764705882352,1959,7.276563318324119,2.7191065013920137,7.580699752224563,0
13718,246,2,306.55,25.545833333333334,173,5.728637675654378,3.278872798774497,5.159055299214529,1
13719,15,5,1041.68,17.361333333333334,609,6.949549600639115,2.9102470041967696,6.413458957167357,0
13720,117,4,799.9,18.60232558139535,501,6.685736095329637,2.975648211309874,6.218600119691729,1
13721,36,1,524.14,18.719285714285714,316,6.263664893709055,2.9815971271333734,5.75890177387728,0
13722,132,3,2375.41,27.945999999999998,1401,7.773346224518516,3.3654320252154126,7.2456550675945355,1
13723,217,1,199.85000000000002,33.30833333333334,43,5.302558360805292,3.535388278987859,3.784189633918261,1
13725,50,8,1980.56,19.043846153846154,806,7.5916396922628975,2.9979221816462576,6.693323668269949,0
13726,39,2,1079.6599999999999,25.70619047619047,1054,6.985327244577021,3.284895391573283,6.961296045910167,0
13727,29,2,333.48,16.674,162,5.81257708704831,2.872094633095813,5.093750200806762,0
13728,37,6,1016.14,16.12920634920635,458,6.924750046357999,2.8407849802181326,6.129050210060545,0
13730,136,2,752.6,17.50232558139535,488,6.624861723262153,2.917896431286255,6.192362489474872,1
13731,219,2,610.59,16.068157894736842,278,6.416062123365316,2.8372146162049727,5.631211781821365,1
13732,28,1,491.86,14.904848484848486,498,6.200225158054739,2.7666239988965993,6.212606095751519,0
13735,25,4,2883.54,14.787384615384616,1128,7.967120720822151,2.759211179044018,7.029087564149662,0
13736,5,2,729.8,3.8410526315789473,496,6.594139824503851,1.5771321829453373,6.208590026096629,0
13737,200,1,339.59999999999997,11.319999999999999,125,5.830708768228588,2.5112239581053735,4.836281906951478,1
13739,18,1,216.9,72.3,54,5.384036241950574,4.294560608892605,4.007333185232471,0
13740,241,1,350.75,15.25,425,5.862920695994498,2.7880929087757464,6.054439346269371,1
13741,72,3,668.4300000000001,19.65970588235294,218,6.50642660402637,3.0281852274988195,5.389071729816501,0
13742,17,12,3107.87,9.92929712460064,1115,8.04201459509639,2.3914469931307867,7.017506142941256,0
13743,3,7,1341.6,32.72195121951219,1776,7.2023633115046515,3.5181489968068567,7.482681828154651,0
13744,95,2,1080.52,17.15111111111111,1153,6.9861227380561495,2.898731777080136,7.050989447068045,1
13745,162,1,300.04,12.001600000000002,496,5.707243146285182,2.5650724268112706,6.208590026096629,1
13747,374,1,79.6,79.6,8,4.389498649512583,4.389498649512583,2.1972245773362196,1
13748,96,5,948.25,33.86607142857143,439,6.855672199111912,3.551514190978692,6.0867747269123065,1
13750,54,5,1647.26,68.63583333333334,516,7.407475465015805,4.243279281595557,6.248042874508429,0
13751,288,1,296.25,32.916666666666664,152,5.694573535570891,3.5239065356545947,5.030437921392435,1
13752,124,6,1175.38,15.671733333333334,874,7.07019720551526,2.813714670561399,6.774223886357614,1
13753,288,1,741.26,21.178857142857144,512,6.609699586102796,3.099139454122962,6.240275845170769,1
13754,152,2,282.59999999999997,23.549999999999997,214,5.647564794657972,3.2007118542405295,5.3706380281276624,1
13755,4,9,2108.06,6.567165109034268,1242,7.653997629576229,2.02381850709034,7.1252830915107115,0
13756,2,14,5189.52,36.54591549295775,3188,8.55458916381921,3.625564597139443,8.067462667010057,0
13758,12,7,3190.55,27.26965811965812,1844,8.068261971187837,3.341789078235066,7.520234556474628,0
13759,33,2,659.4100000000001,26.376400000000004,287,6.492860854269306,3.3096813283814916,5.662960480135946,0
13760,54,2,286.79,5.03140350877193,197,5.662231047497966,1.7969797380128718,5.288267030694535,0
13761,50,2,1070.65,15.295000000000002,642,6.976954795783142,2.790858312289525,6.466144724237619,0
13762,219,1,306.72,43.81714285714286,272,5.729190278590734,3.8025907192891526,5.60947179518496,1
13763,63,1,1714.96,114.33066666666667,728,7.447727969752915,4.747803364735028,6.591673732008658,0
13764,71,3,1519.42,7.340193236714976,926,7.3267418914616185,2.121086385972139,6.831953565565855,0
13767,2,37,17220.36,46.79445652173913,7322,9.753905752795765,3.8669096604235436,8.89877535906107,0
13769,2,10,2796.51,20.71488888888889,1163,7.936485014799888,3.0779981491829456,7.059617628291383,0
13771,64,4,2634.45,22.138235294117646,1477,7.876809224383177,3.1414864567190355,7.298445101508147,0
13772,34,3,1122.63,6.489190751445087,540,7.024319794766853,2.01346074782616,6.293419278846481,0
13774,82,1,345.0,15.681818181818182,192,5.846438775057725,2.8143193946962546,5.262690188904886,0
13777,1,33,25977.16,131.86375634517768,12897,10.165011464005927,4.889324214795256,9.464827539570322,0
13778,103,1,178.7,19.855555555555554,70,5.191288793789513,3.0376203662562435,4.2626798770413155,1
13780,7,2,360.01,6.315964912280702,318,5.888905658780245,1.9900589344920638,5.765191102784844,0
13781,251,1,127.84,7.5200000000000005,30,4.858571324462998,2.1424163408412245,3.4339872044851463,1
13782,13,6,908.86,8.043008849557522,369,6.8132907415215165,2.201991956366459,5.91350300563827,0
13784,10,11,2462.79,79.44483870967741,2493,7.809456093748633,4.387571716124637,7.821643126239982,0
13786,367,1,230.39999999999998,32.91428571428571,136,5.444147814759576,3.5238363331202542,4.919980925828125,1
13787,76,2,309.04,9.969032258064518,337,5.736701321413311,2.395076053264012,5.823045895483019,0
13790,4,1,348.8,7.751111111111111,748,5.857361562584502,2.1691806764347055,6.618738983517219,0
13791,128,2,1516.0,137.8181818181818,1200,7.324489979348532,4.933165032420262,7.0909098220799835,1
13792,66,2,195.55,15.042307692307693,92,5.280916851867869,2.7752294631814176,4.532599493153256,0
13798,1,57,37153.85,106.4580229226361,23948,10.522849593441716,4.677100286868221,10.083681848313908,0
13799,117,2,688.86,17.663076923076922,402,6.5364886784538845,2.9265470758812366,5.998936561946683,1
13800,310,1,558.32,16.91878787878788,331,6.32672176017265,2.885849764566409,5.805134968916488,1
13801,67,1,324.8,14.121739130434783,168,5.786283696167945,2.716133385991033,5.1298987149230735,0
13802,139,3,4599.42,76.657,2572,8.433902882657025,4.352301693632051,7.8528278122817445,1
13803,255,1,277.07,16.298235294117646,121,5.627872880555851,2.850604490180388,4.804021044733257,1
13804,31,7,2588.39,19.173259259259257,1462,7.85917760571858,3.0043579283645667,7.288244401020124,0
13805,52,2,924.6,71.12307692307692,1900,6.830442175879467,4.278374061361212,7.550135342488429,0
13806,64,1,256.38,25.637999999999998,56,5.550553592065519,3.282338767778839,4.04305126783455,0
13807,367,1,112.6,16.085714285714285,36,4.732683506287051,2.838242692461218,3.6109179126442243,1
13808,6,5,1747.66,22.995526315789476,782,7.466605059322925,3.1778674094638806,6.663132695990803,0
13809,305,1,155.05,12.920833333333334,29,5.0501764687167885,2.633386519014765,3.4011973816621555,1
13810,29,3,1499.01,42.828857142857146,312,7.313227053734746,3.780292439321364,5.746203190540153,0
13811,184,3,814.5,62.65384615384615,68,6.703801422061068,4.153459749789681,4.23410650459726,1
13812,42,3,539.0,14.972222222222221,333,6.29156913955832,2.7708511023412403,5.811140992976701,0
13813,40,4,1366.8600000000001,19.809565217391306,552,7.221002753764198,3.0354127472219434,6.315358001522335,0
13814,92,2,1579.12,27.703859649122805,864,7.365256072504094,3.357031596271441,6.762729506931879,1
13815,22,4,4027.36,22.882727272727273,2560,8.301114624224146,3.173155489403872,7.848153086199526,0
13816,24,2,571.6700000000001,20.416785714285716,269,6.3503096345809205,3.0641749937354614,5.598421958998375,0
13817,29,2,382.98,15.957500000000001,211,5.950590467898009,2.8307102138380977,5.356586274672012,0
13819,302,3,1140.35,31.676388888888887,1109,7.039967051290641,3.486652764770318,7.01211529430638,1
13821,145,2,385.64,6.536271186440678,153,5.957494027536828,2.0197275220884743,5.0369526024136295,1
13822,6,2,632.0,6.583333333333333,611,6.450470422144176,2.02595285672885,6.416732282512326,0
13823,19,2,957.66,23.941499999999998,439,6.865536476045727,3.216533082789723,6.0867747269123065,0
13824,33,5,1698.94,36.93347826086956,768,7.438348235303808,3.635834053602136,6.645090969505644,0
13826,176,1,189.5,18.95,82,5.249652194566756,2.9932291433358724,4.418840607796598,1
13827,58,3,409.8,4.4543478260869565,138,6.018106478054404,1.6964130568832816,4.9344739331306915,0
13828,22,1,209.49,13.966000000000001,311,5.349438146055751,2.7057809616581667,5.7430031878094825,0
13831,16,6,2198.45,30.534027777777776,743,7.695962608091198,3.4510672096983224,6.612041034833092,0
13832,19,1,52.199999999999996,17.4,28,3.9740583963475986,2.91235066461494,3.367295829986474,0
13833,159,1,383.85,13.708928571428572,117,5.9528536479803265,2.688454695212054,4.770684624465665,1
13835,25,4,834.57,15.174000000000001,442,6.728114126692287,2.7834050146736304,6.093569770045136,0
13837,212,2,266.59000000000003,14.810555555555558,182,5.589455958348054,2.760677790107833,5.209486152841421,1
13838,6,4,674.82,4.089818181818182,254,6.515926768396882,1.6272421092600289,5.541263545158426,0
13841,253,1,85.0,85.0,100,4.454347296253507,4.454347296253507,4.61512051684126,1
13842,59,9,3385.62,16.43504854368932,1768,8.127587652841866,2.8584824643904043,7.478169694159785,0
13844,11,1,361.62,18.081,196,5.893355453997663,2.9486930755482046,5.2832037287379885,0
13845,65,1,312.98,34.775555555555556,182,5.749329289612172,3.577264854477929,5.209486152841421,0
13846,25,3,865.0600000000001,15.728363636363637,388,6.763954190227071,2.817105700075358,5.963579343618446,0
13848,92,3,1255.0,251.0,3700,7.135687347028144,5.529429087511423,8.216358332386156,1
13849,52,2,1537.95,15.227227722772279,1016,7.338855644682132,2.786690555030895,6.92461239604856,0
13850,129,1,1595.48,17.155698924731183,944,7.375556484672672,2.898984501769524,6.851184927493743,1
13851,96,3,2651.46,32.73407407407407,1705,7.883242790261331,3.518508426661777,7.441906728051625,1
13853,57,1,1090.14,47.39739130434783,312,6.994978300240205,3.879445913599501,5.746203190540153,0
13854,9,25,8109.5199999999995,73.72290909090908,2296,9.000917263426343,4.31378672639222,7.739359202689098,0
13856,169,3,388.5,27.75,494,5.964863865310803,3.3586377672433594,6.20455776256869,1
13858,57,1,216.17,19.651818181818182,75,5.38068045697316,3.027803363076759,4.330733340286331,0
13859,326,1,201.16,7.184285714285714,129,5.309059463079938,2.102215939365173,4.867534450455582,1
13860,1,5,1245.9,16.39342105263158,591,7.1284157500025405,2.856092034299023,6.3835066348840055,0
13862,18,8,2209.36,15.894676258992806,1688,7.700910677173299,2.8269985580408323,7.4318919168078,0
13863,248,1,305.78,15.288999999999998,224,5.726130878319963,2.790490033375468,5.41610040220442,1
13865,58,4,501.56,16.718666666666667,204,6.219715035790337,2.874618697801152,5.3230099791384085,0
13866,74,1,145.67000000000002,20.810000000000002,57,4.988185165258664,3.082368580213538,4.060443010546419,0
13867,31,3,1005.09,16.7515,501,6.913826809878765,2.8764700193931594,6.218600119691729,0
13868,7,2,3192.54,96.74363636363637,1964,8.068885298365506,4.582348095607034,7.583247524303362,0
13869,123,4,3083.65,10.143585526315789,1709,8.034193477715295,2.4108640432441892,7.444248649496705,1
13870,2,8,2770.94,24.095130434782607,1325,7.927302715053892,3.2226738207336605,7.189922170745808,0
13871,23,13,6403.25,19.057291666666668,2806,8.764717111455825,2.9985927617871275,7.939871576361883,0
13873,120,3,389.6,16.93913043478261,140,5.967684018442578,2.886984384708002,4.948759890378168,1
13874,358,1,540.45,30.025000000000002,180,6.294250726074389,3.434793331090671,5.198497031265826,1
13875,54,5,1786.79,17.180673076923078,1316,7.488735499171278,2.9003591109970634,7.183111701743281,0
13876,64,1,122.7,17.52857142857143,36,4.8178592793984425,2.919313942267085,3.6109179126442243,0
13877,86,1,117.24,39.08,108,4.772716457199891,3.6908774567766094,4.6913478822291435,0
13878,55,1,1271.57,36.330571428571425,463,7.148793756734876,3.619812600298523,6.139884552226255,0
13880,21,13,3219.77,19.513757575757577,1842,8.077375740386112,3.02109576231308,7.519149957669823,0
13881,4,20,17159.52,96.40179775280899,10118,9.75036667561313,4.57884466789919,9.222170123729759,0
13882,3,5,1191.13,18.325076923076924,953,7.083496902081326,2.9614035749611354,6.860663671448287,0
13883,11,5,2674.48,18.834366197183098,1436,7.891884082485146,2.9874160996964014,7.270312886079025,0
13884,7,5,787.6,13.349152542372881,300,6.670259221443527,2.663690884181104,5.707110264748875,0
13885,189,2,506.8,18.1,182,6.230087669270578,2.9496883350525844,5.209486152841421,1
13886,71,1,243.56,15.2225,126,5.499460677582579,2.7863991675131863,4.844187086458591,0
13887,204,1,349.55,18.397368421052633,147,5.859503349652977,2.9651374084688573,4.997212273764115,1
13888,120,2,595.67,15.273589743589742,254,6.391364196743265,2.7895435326406024,5.541263545158426,1
13889,93,1,416.90000000000003,27.793333333333337,146,6.03524216945387,3.3601438788644455,4.990432586778736,1
13890,1,10,1883.8100000000002,17.125545454545456,831,7.54158229904591,2.897322294331809,6.723832440821209,0
13892,27,4,632.97,23.443333333333335,983,6.4520016347056774,3.1963575134375986,6.891625897052253,0
13893,298,1,821.1,39.1,190,6.711862042158088,3.6913763343125234,5.25227342804663,1
13894,24,3,564.62,20.911851851851853,354,6.337922474636114,3.0870276708869833,5.872117789475416,0
13895,28,4,2593.07,21.975169491525424,1365,7.860983349863101,3.134414045430009,7.2196420401307355,0
13897,50,1,311.16,18.303529411764707,200,5.743515876874802,2.9602879502678543,5.303304908059076,0
13898,326,1,155.93,12.994166666666667,133,5.055799846050629,2.6386405761189162,4.897839799950911,1
13899,16,2,388.52,20.448421052631577,156,5.9649152118744455,3.0656510320647063,5.056245805348308,0
13900,183,3,740.95,17.23139534883721,430,6.609281855452135,2.903145127112897,6.066108090103747,1
13901,72,5,2867.2,19.242953020134227,1739,7.961439934295112,3.007806733981125,7.461640392208575,0
13904,37,2,332.64,12.793846153846154,332,5.810062567373411,2.624222561825702,5.808142489980444,0
13908,80,4,2369.55,19.42254098360656,1478,7.770877274716226,3.016639241018827,7.2991214627108,0
13911,57,9,2580.91,17.43858108108108,2731,7.856284714098846,2.914445267287172,7.912789220690681,0
13914,12,2,626.45,18.983333333333334,380,6.441663986556317,2.9948985928054137,5.942799375126701,0
13917,50,2,272.04,15.113333333333335,228,5.609618304598452,2.7796470866072274,5.43372200355424,0
13918,50,2,1212.8400000000001,40.428000000000004,1140,7.101544167216986,3.7239569807266326,7.039660349862076,0
13919,59,2,384.81,13.743214285714286,474,5.955345020301596,2.6907829285049347,6.163314804034641,0
13922,352,1,172.25,24.607142857142858,93,5.1547356380700124,3.2428713304244163,4.543294782270004,1
13923,54,1,351.13,17.5565,185,5.864000425598742,2.920820131988859,5.225746673713202,0
13924,2,6,1838.8500000000001,15.716666666666669,1575,7.517439325540823,2.816406225739835,7.362645270417825,0
13925,93,4,678.25,16.54268292682927,331,6.520989248306457,2.8646369357273493,5.805134968916488,1
13926,23,1,223.85000000000002,20.35,104,5.415433513216716,3.0610517396746335,4.653960350157523,0
13927,75,1,348.99,16.61857142857143,214,5.857904582646717,2.8689535405225834,5.3706380281276624,0
13928,11,4,464.57,17.206296296296298,129,6.143262461351643,2.901767484601677,4.867534450455582,0
13929,169,2,842.65,93.62777777777778,143,6.737737716644347,4.549951066970367,4.969813299576001,1
13930,58,2,337.34,19.843529411764706,274,5.824051307047146,3.037043560116075,5.616771097666572,0
13931,96,2,1237.53,21.336724137931036,725,7.121680471486267,3.106232146269832,6.587550014824796,1
13932,295,1,307.4,19.2125,72,5.731397641689174,3.006301224903225,4.290459441148391,1
13933,109,2,608.7900000000001,26.469130434782613,205,6.413114635600407,3.313062844519969,5.327876168789581,1
13934,264,1,922.1,29.74516129032258,390,6.8277375709961055,3.425732625458434,5.968707559985366,1
13936,180,1,376.58,14.483846153846153,330,5.933782466766897,2.7397972968514037,5.802118375377063,1
13937,169,1,158.85,17.65,123,5.074235875505851,2.9258461460898246,4.820281565605037,1
13938,35,1,71.66,10.237142857142857,70,4.2857910267930555,2.41922461794835,4.2626798770413155,0
13939,23,3,568.55,12.634444444444444,847,6.344846575345921,2.612599270652237,6.742880635791903,0
13940,17,4,839.14,17.12530612244898,516,6.73356854461668,2.8973090901125387,6.248042874508429,0
13941,22,5,5112.96,113.62133333333334,2364,8.539729334154528,4.741633941697124,7.768533300926033,0
13946,79,3,561.5699999999999,51.05181818181818,443,6.332515570780452,3.952239725897924,6.095824562432225,0
13947,65,1,90.6,18.119999999999997,44,4.517431271680085,2.950734907623255,3.8066624897703196,0
13948,361,1,102.0,34.0,40,4.634728988229636,3.5553480614894135,3.713572066704308,1
13949,3,6,2427.32,15.170750000000002,2474,7.794954939211736,2.7832040547026344,7.813995675002791,0
13950,11,4,745.06,21.28742857142857,323,6.61480602592395,3.1040227783127188,5.780743515792329,0
13951,176,3,674.45,17.293589743589745,459,6.5153791354156905,2.906550711246938,6.131226489483141,1
13952,218,2,3251.071,23.730445255474454,1431,8.087047303147697,3.2080350860406504,7.266827347520591,1
13953,7,7,3515.68,175.784,2724,8.16527264169811,5.174928648370819,7.9102237070973445,0
13954,2,2,439.92,17.5968,150,6.088863453095115,2.9229895229073066,5.017279836814924,0
13955,154,2,322.96,9.786666666666665,154,5.780620051380789,2.378310803522181,5.043425116919247,1
13956,5,5,1019.27,6.933809523809524,486,6.927822577132249,2.0711333142175543,6.18826412308259,0
13959,79,3,594.04,6.600444444444444,355,6.388628630176759,2.028206725114588,5.87493073085203,0
13960,21,2,230.22,19.185,142,5.443369638247176,3.004939754304904,4.962844630259907,0
13962,22,2,169.55,15.413636363636364,87,5.139028508864655,2.7981124749250963,4.477336814478207,0
13963,308,4,664.54,18.986857142857144,460,6.500598741212994,2.9950749146838413,6.133398042996649,1
13967,146,1,80.7,40.35,42,4.403054001865957,3.7220724214697003,3.7612001156935624,1
13969,7,18,9024.17,14.578626817447496,4528,9.107772619588772,2.7458998990388466,8.418256443556213,0
13971,19,8,2758.26,18.511812080536913,1844,7.922717806819661,2.9710200298984484,7.520234556474628,0
13972,71,2,190.25,12.683333333333334,187,5.253581472706645,2.6161785472303274,5.236441962829949,0
13973,287,1,264.7,24.063636363636363,109,5.582367852765768,3.2214180452313803,4.700480365792417,1
13974,49,1,413.59000000000003,14.77107142857143,249,6.027290080077415,2.7581773396037454,5.521460917862246,0
13975,31,6,2461.2400000000002,7.480972644376901,1697,7.808826783715542,2.1378251418557785,7.437206366871292,0
13976,207,1,357.98,35.798,154,5.8832666766299955,3.605443495871902,5.043425116919247,1
13978,15,2,196.79000000000002,13.119333333333335,315,5.287205861793318,2.6475450165973,5.755742213586912,0
13979,73,1,869.87,16.108703703703704,639,6.769492711981713,2.8395873225385793,6.461468176353717,0
13980,60,1,200.14,18.19454545454545,172,5.304001183016334,2.954626147763178,5.153291594497779,0
13982,39,4,1871.81,16.863153153153153,1136,7.535195255760907,2.882740108194375,7.036148493750536,0
13983,30,12,2603.43,24.3311214953271,1183,7.864969120264265,3.2320337384115514,7.076653815443951,0
13984,27,5,920.51,57.531875,679,6.8260136289229445,4.069571477643946,6.522092798170152,0
13985,4,15,7060.13,20.229598853868197,3445,8.862360374336811,3.0553963802878576,8.144969417087875,0
13986,17,1,320.46,24.650769230769228,430,5.7728731191409945,3.244573560670776,6.066108090103747,0
13988,20,6,4147.96,17.726324786324785,3044,8.330612979409075,2.9299302765041078,8.021256180143997,0
13989,66,2,1266.08,30.88,1313,7.144470319606423,3.461978853922014,7.1808311990445555,0
13990,213,1,311.3,19.45625,190,5.7439642642890325,3.0182884592673536,5.25227342804663,1
13991,12,6,852.88,10.400975609756097,995,6.749790668692898,2.4336989315418736,6.903747257584598,0
13992,30,1,76.8,15.36,64,4.354141431184346,2.794839331174601,4.174387269895637,0
13993,43,9,3466.36,28.647603305785125,900,8.151148776464021,3.38938128931942,6.803505257608338,0
13994,4,6,2274.14,15.36581081081081,932,7.729796867953175,2.7951944521465744,6.838405200847344,0
13995,15,5,1393.69,16.205697674418605,879,7.240427447338227,2.8452405891054973,6.779921907472252,0
13999,10,12,3901.81,18.758701923076924,2243,8.269452085493503,2.9835939980099204,7.716015266642587,0
14000,211,1,635.66,42.37733333333333,710,6.456235761113554,3.769937031248589,6.566672429803241,1
14001,46,3,2043.0800000000002,52.38666666666667,962,7.622703089500935,3.9775610268988006,6.870053411798126,0
14002,134,2,529.73,11.270851063829788,877,6.274253417348632,2.5072266176727536,6.777646593635117,1
14004,43,7,4582.64,26.799064327485382,2668,8.430248721279204,3.3250023628454737,7.889459149404524,0
14005,10,5,2874.72,34.22285714285714,2478,7.964058356660503,3.561695222516492,7.8156105320351905,0
14006,116,3,962.19,32.073,641,6.870250692440862,3.4987172395408206,6.464588303689961,1
14009,198,2,695.61,16.562142857142856,365,6.546225713269575,2.865745611350845,5.902633333401366,1
14012,278,1,328.8,29.89090909090909,160,5.7984864101254985,3.4304619364394613,5.081404364984463,1
14013,110,3,473.02,13.91235294117647,462,6.161249514897758,2.702189925928736,6.137727054086234,1
14014,77,1,505.18,12.953333333333333,1076,6.226892337255411,2.635718428349744,6.981934677156389,0
14015,53,1,917.34,45.867000000000004,378,6.8225676924206855,3.8473138030586957,5.937536205082426,0
14016,162,4,4341.21,26.964037267080744,2125,8.376138714077541,3.3309193013294665,7.661997558901893,1
14019,47,3,1421.61,21.539545454545454,1037,7.260248491657529,3.1152713422390557,6.945051063725834,0
14020,17,2,642.8,16.48205128205128,441,6.467388118864708,2.8611747135741563,6.091309882077698,0
14021,155,3,631.9,28.722727272727273,192,6.45031243178126,3.3919119812089145,5.262690188904886,1
14022,225,1,440.0,15.714285714285714,487,6.089044875446846,2.816263785742443,6.1903154058531475,1
14023,7,2,584.07,18.840967741935486,345,6.371731498193053,2.987748877982449,5.846438775057725,0
14024,122,2,327.7,20.48125,150,5.795145480670174,3.0671804616160068,5.017279836814924,1
14027,61,1,104.82,17.47,62,4.661739537475985,2.9161477942111484,4.143134726391533,0
14029,63,2,467.66,31.177333333333333,198,6.149877558850261,3.471262270925257,5.293304824724492,0
14030,18,8,2358.84,9.747272727272728,1478,7.766349099111192,2.374652022597853,7.2991214627108,0
14031,7,19,17286.86,69.14744,5788,9.757759800051202,4.25059931265378,8.663714844079005,0
14032,2,11,2975.59,20.80832167832168,2032,7.998533628991687,3.0822916253186876,7.617267813628347,0
14034,22,3,648.89,7.545232558139535,420,6.476803117799309,2.1453735318952285,6.042632833682381,0
14035,29,5,1428.02,21.636666666666667,739,7.264744173633186,3.1195710104575904,6.606650186198215,0
14036,285,1,626.65,16.49078947368421,268,6.441982686264217,2.8616744265872223,5.594711379601839,1
14037,176,2,147.20000000000002,5.257142857142858,46,4.998562712861987,1.8337236683270872,3.8501476017100584,1
14038,78,3,1560.38,16.960652173913044,965,7.353325324586606,2.888183374793445,6.873163834212518,0
14039,33,1,152.2,25.366666666666664,92,5.0317442573064906,3.2721005861054984,4.532599493153256,0
14040,41,12,3560.32,15.547248908296943,1544,8.177886541638598,2.8062198588995577,7.3427791893318455,0
14041,266,1,141.41,6.733809523809524,94,4.958710221231336,2.0456015644630883,4.553876891600541,1
14044,27,4,646.42,3.1379611650485435,304,6.472995233816948,1.4202031943224596,5.720311776607412,0
14045,109,4,1659.75,276.625,535,7.415024586545351,5.626271282214591,6.284134161070802,1
14046,284,1,154.99,11.070714285714287,460,5.049791902630777,2.490782211959474,6.133398042996649,1
14047,9,5,1308.6100000000001,40.894062500000004,381,7.177484661947137,3.7351441104428713,5.945420608606575,0
14048,305,1,409.93,4.822705882352941,288,6.018422883689063,1.7617650819370372,5.666426688112432,1
14049,17,4,5578.72,11.670962343096235,3808,8.626893874904868,2.5393129459156016,8.245121966478605,0
14050,32,2,746.36,13.821481481481483,689,6.616546996753798,2.6960775798840175,6.536691597591305,0
14051,1,23,15610.390000000001,74.33519047619048,3756,9.655756055028828,4.321947362639124,8.231376045573969,0
14052,20,1,225.36,4.024285714285715,89,5.422126652274323,1.6142832974305779,4.499809670330265,0
14053,124,2,260.25,65.0625,215,5.565477803279021,4.190601263630456,5.375278407684165,1
14054,65,1,92.46,15.409999999999998,62,4.53753353727228,2.7978909051019993,4.143134726391533,0
14055,106,1,725.6400000000001,72.56400000000001,216,6.588431169193958,4.298155775636735,5.37989735354046,1
14056,1,23,8152.71,7.493299632352941,4252,9.006228317380044,2.1392775740946535,8.355379895253634,0
14057,24,17,6211.66,21.949328621908126,4873,8.734344424600405,3.133288682131291,8.491670234185152,0
14059,267,1,183.6,22.95,128,5.218191322068752,3.175968323856924,4.859812404361672,1
14060,5,19,6140.42,30.39811881188119,5386,8.722811264760628,3.4467479806698615,8.591743922680534,0
14062,10,12,10464.85,94.27792792792793,5593,9.255872854706382,4.556798177622577,8.629449873761905,0
14064,29,5,1334.34,17.329090909090908,1772,7.1969412200564244,2.908489464827425,7.480428306074208,0
14066,267,1,152.55,21.792857142857144,45,5.034026246886832,3.1264472036689392,3.828641396489095,1
14067,64,2,374.7,7.2057692307692305,361,5.928790952579924,2.104837471612527,5.8916442118257715,0
14068,320,1,265.85,11.077083333333334,73,5.586686702779954,2.4913097174377965,4.30406509320417,1
14071,4,8,1437.57,4.450681114551084,994,7.271404843608142,1.6957405760133974,6.902742737158593,0
14073,32,1,151.04,11.618461538461538,130,5.024143644121048,2.535160943062322,4.875197323201151,0
14075,5,3,942.26,21.913023255813954,754,6.849341960431477,3.1317054500382384,6.626717749249025,0
14076,129,1,118.67,2.6970454545454547,79,4.784737954585425,1.307533974860101,4.382026634673881,1
14077,41,5,499.41999999999996,11.89095238095238,268,6.2154477458196355,2.5565256994779118,5.594711379601839,0
