CustomerID,Recency,Frequency,Monetary,AvgBasket,TotalItems,LogMonetary,LogAvgBasket,LogTotalItems,Churned,Cluster,Segment,ChurnProbability,ChurnRisk,PredictedCLV_GBP,CLV_Band
13236,25,2,744.85,20.69027777777778,416,6.614524507599939,3.0768641314777447,6.0330862217988015,0,1,Loyal,0.3266,Low,777.08,Gold
13238,17,4,700.73,22.604193548387094,298,6.553548714657728,3.1614243889743485,5.700443573390687,0,1,Loyal,0.2178,Low,723.32,Gold
13239,262,1,329.56,15.693333333333332,327,5.800788185931274,2.8150094381237336,5.793013608384144,1,0,At-Risk,0.4819,Medium,402.17,Silver
13240,96,4,663.65,9.905223880597015,298,6.499260586313608,2.389241929529695,5.700443573390687,1,1,Loyal,0.2922,Low,670.22,Gold
13242,112,3,270.40000000000003,20.800000000000004,130,5.603593747400769,3.0819099697950434,4.875197323201151,1,1,Loyal,0.4613,Medium,335.77,Silver
13243,203,1,585.12,10.265263157894736,232,6.373524546769825,2.421723934276663,5.4510384535657,1,0,At-Risk,0.5117,Medium,281.47,Bronze
13244,93,1,121.74,4.508888888888889,38,4.810068296960951,1.7063629492708252,3.6635616461296463,1,1,Loyal,0.7553,High,72.43,Bronze
13245,51,1,430.5,26.90625,125,6.067267510523482,3.3288506780767726,4.836281906951478,0,1,Loyal,0.5163,Medium,306.3,Silver
13246,18,6,1961.52,14.422941176470587,1587,7.581984640687438,2.7358560877207556,7.370230641807081,0,2,High-Value,0.1085,Low,1954.06,Platinum
13247,18,4,501.12,20.0448,328,6.218839134950008,3.0466534987323772,5.796057750765372,0,1,Loyal,0.3616,Low,709.76,Gold
13248,125,2,465.68,17.91076923076923,305,6.145643797955656,2.9397315603606926,5.723585101952381,1,1,Loyal,0.4099,Medium,570.95,Silver
13249,92,3,711.41,30.93086956521739,546,6.56865358837482,3.4635732398421606,6.304448802421981,1,1,Loyal,0.3912,Low,943.75,Gold
13253,157,2,1030.4,28.622222222222224,1572,6.9386723816168585,3.388524830408389,7.360739903058278,1,1,Loyal,0.3279,Low,2264.91,Platinum
13255,9,2,399.51,30.73153846153846,177,5.992738734985712,3.457311090443598,5.181783550292085,0,1,Loyal,0.4157,Medium,374.79,Silver
13258,12,3,672.83,18.689722222222223,282,6.512977853578813,2.980096784995515,5.645446897643238,0,1,Loyal,0.2636,Low,592.78,Silver
13259,62,1,283.18,3.4960493827160493,126,5.64960784020993,1.5031990962312585,4.844187086458591,0,1,Loyal,0.5717,Medium,200.84,Bronze
13260,61,1,557.62,69.7025,142,6.325469456665338,4.258480932956278,4.962844630259907,0,1,Loyal,0.512,Medium,405.43,Silver
13261,269,2,944.1,104.9,210,6.8512907420010105,4.662495252607361,5.351858133476067,1,0,At-Risk,0.6007,Medium,713.27,Gold
13262,263,1,200.29,18.208181818181817,125,5.3047466543129405,2.955336324627058,4.836281906951478,1,0,At-Risk,0.6636,Medium,281.96,Bronze
13263,1,35,7436.93,4.46126574685063,4768,8.914347863308706,1.6976805846578145,8.469891918298224,0,2,High-Value,0.016,Low,7649.6,Platinum
13265,53,5,2092.66,23.251777777777775,1740,7.646669009574865,3.18848992512024,7.462214939768189,0,2,High-Value,0.0446,Low,2883.42,Platinum
13266,11,12,3834.26,20.504064171122995,4428,8.251992508113439,3.0682419484844914,8.395929103923198,0,2,High-Value,0.0215,Low,5382.89,Platinum
13267,3,19,4521.49,21.428862559241704,1969,8.416818006100614,3.110348636557107,7.585788821732034,0,2,High-Value,0.0041,Low,4341.3,Platinum
13268,18,11,3174.75,7.331986143187067,3624,8.06329910390357,2.120101860313697,8.195609567288775,0,2,High-Value,0.0148,Low,3984.3,Platinum
13269,1,15,5343.28,16.96279365079365,3513,8.583782109053482,2.888302599262812,8.164510268747042,0,2,High-Value,0.0015,Low,5456.54,Platinum
13270,366,1,590.0,590.0,200,6.3818160174060985,6.3818160174060985,5.303304908059076,1,0,At-Risk,0.5985,Medium,469.89,Silver
13271,37,1,211.49,2.430919540229885,240,5.358894928433641,1.2328283127793866,5.484796933490655,0,1,Loyal,0.2511,Low,198.19,Bronze
13272,31,2,276.56,18.437333333333335,96,5.626037126031348,2.967195615411802,4.574710978503383,0,1,Loyal,0.4393,Medium,282.88,Bronze
13273,113,1,138.98,8.68625,153,4.941499555261394,2.270707354096023,5.0369526024136295,1,1,Loyal,0.6233,Medium,188.21,Bronze
13276,64,2,590.9300000000001,19.69766666666667,161,6.383388384649479,3.030020972500718,5.087596335232384,0,1,Loyal,0.4285,Medium,377.12,Silver
13277,16,4,258.4,32.3,176,5.5583712718823435,3.505557396986398,5.176149732573829,0,1,Loyal,0.3389,Low,362.72,Silver
13278,41,1,542.73,11.798478260869564,537,6.298452800117238,2.5493262779885213,6.2878585601617845,0,1,Loyal,0.3908,Low,603.78,Silver
13279,78,1,137.75,15.305555555555555,73,4.932673752626544,2.7915058813719864,4.30406509320417,0,1,Loyal,0.6771,Medium,138.5,Bronze
13280,122,3,798.46,9.737317073170733,518,6.68393649975286,2.3737252509064177,6.251903883165888,1,1,Loyal,0.1548,Low,789.61,Gold
13282,18,3,1132.14,30.59837837837838,307,7.032747819149021,3.4531058021361725,5.730099782973574,0,1,Loyal,0.1981,Low,704.19,Gold
13283,60,2,93.66,13.38,90,4.5502915244781015,2.665838352292901,4.51085950651685,0,1,Loyal,0.5438,Medium,155.24,Bronze
13284,331,1,201.19,15.476153846153846,91,5.309207849379209,2.801914114121514,4.5217885770490405,1,0,At-Risk,0.6753,Medium,167.58,Bronze
13285,23,4,2709.12,14.487272727272726,2051,7.904748193336201,2.740018572256642,7.62657020629066,0,2,High-Value,0.0713,Low,2788.61,Platinum
13291,156,1,361.11,8.597857142857142,233,5.8919480330707374,2.2615398592720597,5.455321115357702,1,0,At-Risk,0.4165,Medium,279.45,Bronze
13292,39,2,578.9399999999999,18.67548387096774,347,6.362924649913461,2.9793733871887462,5.8522024797744745,0,1,Loyal,0.3588,Low,639.59,Silver
13294,190,2,873.74,16.18037037037037,453,6.773926699344786,2.84376747455251,6.118097198041348,1,0,At-Risk,0.3448,Low,739.47,Gold
13295,360,1,201.2,20.12,82,5.309257306586371,3.050220458838061,4.418840607796598,1,0,At-Risk,0.6543,Medium,213.82,Bronze
13296,137,1,87.4,17.48,78,4.481871969643598,2.916689066213538,4.3694478524670215,1,0,At-Risk,0.6541,Medium,164.05,Bronze
13297,8,4,2089.85,35.421186440677964,963,7.645325960844005,3.5951506503937307,6.871091294610546,0,1,Loyal,0.1234,Low,1572.28,Gold
13298,1,1,360.0,180.0,96,5.8888779583328805,5.198497031265826,4.574710978503383,0,1,Loyal,0.6006,Medium,244.99,Bronze
13299,268,1,142.5,28.5,30,4.966335035199676,3.3843902633457743,3.4339872044851463,1,0,At-Risk,0.6949,Medium,110.81,Bronze
13300,169,1,371.89,18.5945,203,5.921283469984221,2.9752489146125907,5.318119993844216,1,0,At-Risk,0.4985,Medium,385.32,Silver
13301,104,4,618.09,7.630740740740741,345,6.428250657915328,2.155330334637918,5.846438775057725,1,1,Loyal,0.3028,Low,688.16,Gold
13302,155,1,63.75,63.75,5,4.1705337005796475,4.1705337005796475,1.791759469228055,1,0,At-Risk,0.9295,High,87.21,Bronze
13304,351,1,300.42,14.305714285714286,238,5.7085046409915305,2.728226241397501,5.476463551931511,1,0,At-Risk,0.4746,Medium,273.49,Bronze
13305,4,10,2000.86,24.701975308641973,1232,7.601832027360015,3.246567849206018,7.117205503164344,0,2,High-Value,0.031,Low,2171.63,Platinum
13307,120,1,15.0,15.0,4,2.772588722239781,2.772588722239781,1.6094379124341005,1,0,At-Risk,0.8071,High,22.77,Bronze
13308,23,3,1385.51,25.657592592592593,843,7.23454507743516,3.2830740103203744,6.738152494595957,0,1,Loyal,0.2373,Low,1293.48,Gold
13309,7,5,1456.79,13.614859813084111,1544,7.284676869273056,2.682038806528434,7.342779189331845,0,1,Loyal,0.094,Low,1741.76,Platinum
13310,28,3,1132.03,15.722638888888888,587,7.032650739053453,2.8167634234858108,6.376726947898627,0,1,Loyal,0.2039,Low,941.53,Gold
13311,4,2,598.57,23.02192307692308,305,6.396212731621162,3.17896687493431,5.723585101952381,0,1,Loyal,0.4316,Medium,610.61,Silver
13313,22,5,1555.32,19.94,851,7.35007933912113,3.0416612054423906,6.747586526829315,0,1,Loyal,0.1186,Low,1622.7,Platinum
13314,2,3,775.94,12.51516129032258,560,6.655363127308804,2.6038121138283112,6.329720905522696,0,1,Loyal,0.1629,Low,803.81,Gold
13316,37,4,5732.93,66.66197674418605,5508,8.654156438485995,4.214524378772463,8.614138397472717,0,2,High-Value,0.0793,Low,6016.05,Platinum
13317,66,6,2273.68,18.336129032258064,1035,7.729594662150938,2.961975316540794,6.943122422819428,0,2,High-Value,0.0893,Low,2061.03,Platinum
13318,1,3,640.76,32.038,304,6.464214402021743,3.4976584141329488,5.720311776607412,0,1,Loyal,0.3348,Low,700.55,Gold
13319,5,26,10845.55,22.784768907563027,4724,9.29160233605445,3.169045413947326,8.460622839927844,0,2,High-Value,0.0007,Low,9213.79,Platinum
13320,78,4,1532.2,14.592380952380951,1086,7.3351123335064,2.7467823944607246,6.99117688712121,0,1,Loyal,0.1262,Low,1502.53,Gold
13321,72,2,567.36,51.57818181818182,372,6.342755020769874,3.962301239361555,5.921578419643816,0,1,Loyal,0.3854,Low,785.35,Gold
13322,17,1,199.48,7.9792,117,5.300714491147758,2.1949107914859503,4.770684624465665,0,1,Loyal,0.6823,Medium,191.23,Bronze
13323,3,5,787.85,37.516666666666666,175,6.670576188703463,3.65109104805228,5.170483995038151,0,1,Loyal,0.1412,Low,454.33,Silver
13324,36,10,7121.95,94.95933333333332,5205,8.871077244439467,4.5639244906081915,8.55756708555451,0,2,High-Value,0.0276,Low,8779.03,Platinum
13325,82,1,675.3,56.275,240,6.516636764580894,4.047864228339559,5.484796933490655,0,1,Loyal,0.3607,Low,467.78,Silver
13327,39,8,3627.77,33.59046296296296,1600,8.196649026863438,3.5435780071602587,7.378383712996715,0,2,High-Value,0.0827,Low,2981.38,Platinum
13328,316,1,1308.48,76.96941176470588,680,7.17738539082617,4.3563165929132355,6.523562306149512,1,0,At-Risk,0.5857,Medium,1368.84,Gold
13329,32,2,789.0,46.411764705882355,463,6.672032945461067,3.858870398450412,6.139884552226255,0,1,Loyal,0.2959,Low,901.26,Gold
13330,93,3,1140.93,21.526981132075473,751,7.040475092365302,3.1147137522161654,6.62273632394984,1,1,Loyal,0.2793,Low,1227.78,Gold
13332,14,1,350.9,16.70952380952381,179,5.863347044327539,2.874102563207601,5.19295685089021,0,1,Loyal,0.44,Medium,321.73,Silver
13334,82,3,3502.32,13.216301886792454,1764,8.161466369296502,2.6543893263325913,7.475905969367397,0,2,High-Value,0.1219,Low,1896.11,Platinum
13336,77,1,795.12,15.590588235294115,559,6.679749928251019,2.808835560794624,6.327936783729195,0,1,Loyal,0.3444,Low,734.92,Gold
13338,158,1,487.02,25.632631578947368,256,6.190356388619899,3.282137215031605,5.54907608489522,1,0,At-Risk,0.5874,Medium,400.83,Silver
13339,201,1,860.12,15.928148148148148,326,6.758233867538541,2.8289778073004093,5.7899601708972535,1,0,At-Risk,0.4147,Medium,517.29,Silver
13340,45,7,10736.48,80.12298507462687,5770,9.28149570365981,4.395966337423069,8.660600654710967,0,2,High-Value,0.0433,Low,10551.01,Platinum
13341,261,1,775.85,18.472619047619048,301,6.65524728153801,2.9690093274211664,5.71042701737487,1,0,At-Risk,0.3926,Low,544.34,Silver
13343,178,1,353.43,18.60157894736842,135,5.870510865261174,2.975610121531012,4.912654885736052,1,0,At-Risk,0.6677,Medium,295.26,Bronze
13344,68,3,2511.69,21.6525,952,7.829109171398687,3.1202702211140787,6.859614903654202,0,1,Loyal,0.2346,Low,1336.73,Gold
13345,288,1,389.5,19.475,141,5.967427969279741,3.019204629739133,4.955827057601261,1,0,At-Risk,0.6033,Medium,300.37,Bronze
13347,70,1,341.36,42.67,205,5.835862815013409,3.7766613674974696,5.327876168789581,0,1,Loyal,0.5426,Medium,390.02,Silver
13348,64,1,233.76,16.697142857142858,136,5.458563715690134,2.873403206049689,4.919980925828125,0,1,Loyal,0.6581,Medium,280.02,Bronze
13349,11,1,247.32,15.4575,225,5.514718236994854,2.8007813003598945,5.420534999272286,0,1,Loyal,0.4572,Medium,304.18,Silver
13350,16,2,979.12,24.478,287,6.887675013147945,3.2378153346875953,5.662960480135946,0,1,Loyal,0.3615,Low,654.37,Silver
13351,66,1,373.94,23.37125,117,5.926766013169045,3.193404158894531,4.770684624465665,0,1,Loyal,0.6108,Medium,285.52,Bronze
13352,60,1,397.98,16.5825,321,5.988911290320265,2.866904089200036,5.7745515455444085,0,1,Loyal,0.5155,Medium,491.78,Silver
13354,71,1,743.53,14.579019607843136,604,6.612753146812557,2.7459251121368,6.405228458030842,0,1,Loyal,0.3093,Low,561.08,Silver
13355,122,1,674.7,21.084375,314,6.515749190558129,3.0948703448970822,5.752572638825633,1,1,Loyal,0.4369,Medium,553.73,Silver
13356,80,1,768.24,18.291428571428572,325,6.645403014442647,2.9596608817923338,5.786897381366708,0,1,Loyal,0.4299,Medium,559.36,Silver
13357,257,1,609.4,6.847191011235955,321,6.414114479970247,2.0601556347932526,5.7745515455444085,1,0,At-Risk,0.4944,Medium,457.07,Silver
13358,269,1,439.03,15.138965517241378,285,6.086842906406214,2.7812365664407936,5.655991810819852,1,0,At-Risk,0.5019,Medium,371.1,Silver
13359,64,1,439.56,19.11130434782609,161,6.088046644954226,3.0012820623388863,5.087596335232384,0,1,Loyal,0.4758,Medium,342.55,Silver
13362,9,4,3090.74,18.618915662650604,1382,8.036489318202769,2.976494185670626,7.232010331664759,0,2,High-Value,0.204,Low,2355.61,Platinum
13363,18,2,992.5,16.541666666666668,710,6.901234061991872,2.864579003334436,6.566672429803241,0,1,Loyal,0.3134,Low,1046.96,Gold
13364,71,1,134.95999999999998,13.496,71,4.9123607248279155,2.6738727493006236,4.276666119016055,0,1,Loyal,0.6724,Medium,128.89,Bronze
13365,34,2,2225.37,17.385703125,1247,7.708127735453272,2.9115733585147265,7.129297548929373,0,1,Loyal,0.2353,Low,1917.1,Platinum
13366,50,1,56.16,56.16,144,4.045854353061666,4.045854353061666,4.976733742420574,0,1,Loyal,0.4376,Medium,161.65,Bronze
13368,257,2,623.4,21.49655172413793,327,6.436791188641277,3.113362040760385,5.793013608384144,1,0,At-Risk,0.5362,Medium,608.41,Silver
13369,366,1,308.28000000000003,22.020000000000003,149,5.734247015460021,3.136363403293737,5.0106352940962555,1,0,At-Risk,0.6638,Medium,296.24,Bronze
13370,372,1,754.87,19.355641025641027,343,6.62786940372116,3.013358073752906,5.840641657373398,1,0,At-Risk,0.4384,Medium,616.4,Silver
13372,90,1,378.64,16.46260869565217,159,5.939223435262291,2.8600619490820858,5.075173815233827,0,1,Loyal,0.5114,Medium,317.31,Silver
13373,61,3,3312.25,20.963607594936708,1651,8.105684859760789,3.0893868834282516,7.409741954080923,0,2,High-Value,0.169,Low,2847.84,Platinum
13375,89,1,778.65,21.044594594594592,442,6.658845101030894,3.0930674287380873,6.093569770045136,0,1,Loyal,0.3411,Low,648.91,Silver
13376,99,3,1019.76,19.240754716981133,493,6.928302726869797,3.007698132112466,6.202535517187923,1,1,Loyal,0.2974,Low,837.83,Gold
13379,26,3,572.56,5.902680412371134,601,6.351862551846838,1.9319098017310363,6.400257445308821,0,1,Loyal,0.168,Low,762.68,Gold
13381,32,6,3639.31,21.15877906976744,2029,8.199824121839633,3.0982337642316073,7.615791072035833,0,2,High-Value,0.0342,Low,3599.17,Platinum
13382,281,1,222.99,14.866,131,5.411601408001375,2.7641784548798114,4.882801922586371,1,0,At-Risk,0.6141,Medium,242.92,Bronze
13384,31,7,4151.93,27.315328947368425,2422,8.331569388203366,3.3434033169225645,7.792761720816526,0,2,High-Value,0.0194,Low,4055.27,Platinum
13385,330,1,534.57,15.273428571428571,281,6.283331600299074,2.7895336286819905,5.641907070938114,1,0,At-Risk,0.4817,Medium,392.96,Silver
13388,131,2,677.1,19.345714285714287,282,6.519294769689797,3.0128702894986654,5.645446897643238,1,1,Loyal,0.3568,Low,576.65,Silver
13389,11,3,797.96,15.646274509803922,429,6.683310881934879,2.812186438225049,6.063785208687608,0,1,Loyal,0.1737,Low,803.07,Gold
13390,75,1,544.08,41.8523076923077,224,6.30093257288162,3.7577594987233542,5.41610040220442,0,1,Loyal,0.5782,Medium,417.33,Silver
13391,204,1,59.8,59.8,4,4.107589788972121,4.107589788972121,1.6094379124341005,1,0,At-Risk,0.9013,High,70.37,Bronze
13394,2,8,2520.02,16.258193548387098,2392,7.832418860516229,2.8482870190184246,7.780303087908373,0,2,High-Value,0.0172,Low,2915.13,Platinum
13395,185,1,307.72,14.653333333333334,336,5.7324347172293635,2.750683886851731,5.820082930352362,1,0,At-Risk,0.4699,Medium,340.52,Silver
13396,29,2,1360.99,31.65093023255814,600,7.216702144538598,3.4858733463597065,6.398594934535208,0,1,Loyal,0.4134,Medium,1014.49,Gold
13397,73,5,1544.13,40.635000000000005,430,7.342863328186895,3.728941159687783,6.066108090103747,0,1,Loyal,0.1442,Low,1184.1,Gold
13398,192,1,457.34,17.59,281,6.127611266781323,2.922623801733353,5.641907070938114,1,0,At-Risk,0.5421,Medium,394.29,Silver
13402,127,2,621.23,15.92897435897436,479,6.433309799308897,2.829026613032568,6.173786103901937,1,1,Loyal,0.3572,Low,673.17,Gold
13403,18,1,75.0,25.0,44,4.330733340286331,3.258096538021482,3.80666248977032,0,1,Loyal,0.5661,Medium,114.06,Bronze
13404,1,2,252.49,22.953636363636363,111,5.5353243745214,3.176120143798765,4.718498871295094,0,1,Loyal,0.4091,Medium,293.99,Bronze
13405,74,3,572.451,21.201888888888888,165,6.351672492640208,3.1001773703437885,5.111987788356544,0,1,Loyal,0.3396,Low,379.29,Silver
13408,2,62,28117.04,58.82225941422595,16232,10.244166642215127,4.091377822702935,9.694801486310846,0,2,High-Value,0.0309,Low,30262.95,Platinum
13410,24,5,1003.06,35.82357142857143,518,6.911807059422235,3.606138168074724,6.251903883165888,0,1,Loyal,0.1451,Low,1146.38,Gold
13411,107,1,213.55,11.863888888888887,72,5.368542811437534,2.5544240750305964,4.290459441148391,1,1,Loyal,0.6457,Medium,154.33,Bronze
13414,134,3,1390.5,57.9375,1574,7.238137580965946,4.076477560393676,7.362010551259734,1,1,Loyal,0.4097,Medium,1798.64,Platinum
13416,44,2,712.5,37.5,142,6.570182436916891,3.6506582412937383,4.962844630259907,0,1,Loyal,0.4233,Medium,385.93,Silver
13417,5,2,640.83,22.886785714285715,162,6.4643234711171225,3.1733254070485972,5.093750200806762,0,1,Loyal,0.401,Medium,363.41,Silver
13418,12,18,6127.43,20.156019736842108,3918,8.720693878671442,3.0519244861226644,8.273591798199632,0,2,High-Value,0.0009,Low,5861.9,Platinum
13419,64,1,221.06,13.81625,275,5.40294761562612,2.695724551411573,5.62040086571715,0,1,Loyal,0.4231,Medium,253.23,Bronze
13420,150,2,159.85,19.98125,101,5.080472253685035,3.043629181746208,4.624972813284271,1,0,At-Risk,0.6361,Medium,276.73,Bronze
13421,40,2,1833.71,17.977549019607842,1128,7.514641709852188,2.943256649943671,7.029087564149662,0,1,Loyal,0.211,Low,1620.77,Gold
13422,64,1,2626.3,20.67952755905512,1326,7.873711981871112,3.076368384777508,7.190676034332207,0,1,Loyal,0.3215,Low,1755.64,Platinum
13425,108,3,1624.21,20.823205128205128,1123,7.393392317183492,3.082973859086336,7.024649030453636,1,1,Loyal,0.2399,Low,1546.75,Gold
13426,1,10,3641.32,23.193121019108283,2245,8.200376120238847,3.1860683373456657,7.716906135298388,0,2,High-Value,0.028,Low,4082.02,Platinum
13427,19,3,582.6,20.089655172413792,545,6.369215816648631,3.048782644068434,6.302618975744905,0,1,Loyal,0.4348,Medium,907.04,Gold
13428,10,1,201.78,2.8419718309859157,151,5.3121216475244335,1.3459857324574136,5.0238805208462765,0,1,Loyal,0.2411,Low,184.29,Bronze
13429,11,4,1006.8,15.02686567164179,1390,6.915525016246498,2.774266418597503,7.237778191923443,0,1,Loyal,0.1318,Low,1902.15,Platinum
13430,19,2,679.45,13.866326530612248,751,6.5227543440063265,2.6990986909893784,6.62273632394984,0,1,Loyal,0.2263,Low,698.6,Gold
13431,67,2,1269.1,27.589130434782607,672,7.146850916510274,3.3530265908588244,6.511745329644728,0,1,Loyal,0.3447,Low,1115.54,Gold
13434,74,2,534.24,53.424,300,6.282715244436788,3.996805233042759,5.707110264748875,0,1,Loyal,0.3677,Low,625.08,Silver
13435,5,7,3809.89,37.72168316831684,2129,8.245618036642021,3.656399731719689,7.6638772587034705,0,2,High-Value,0.0378,Low,3722.17,Platinum
13436,2,1,196.89,16.4075,76,5.287711320760812,2.8569011478345647,4.343805421853684,0,1,Loyal,0.6343,Medium,181.33,Bronze
13437,14,7,3408.06,20.40754491017964,1283,8.134191872452362,3.0637434257872997,7.157735484249907,0,2,High-Value,0.0355,Low,2552.09,Platinum
13439,255,1,283.71,5.253888888888889,242,5.651471118359793,1.833203492470548,5.493061443340548,1,0,At-Risk,0.3701,Low,314.17,Silver
13441,92,1,296.64,22.818461538461538,204,5.69588470252906,3.1704609748749757,5.3230099791384085,1,1,Loyal,0.4522,Medium,383.22,Silver
13447,23,3,1129.14,19.13796610169492,584,7.030096797837492,3.002606894191526,6.371611847231857,0,1,Loyal,0.2342,Low,977.6,Gold
13448,17,6,3534.69,18.22005154639175,1648,8.170663750231064,2.955954085452793,7.407924322559599,0,2,High-Value,0.1318,Low,2923.74,Platinum
13449,24,1,291.88,15.362105263157895,222,5.679762968811981,2.7949680064626894,5.407171771460119,0,1,Loyal,0.4663,Medium,310.19,Silver
13450,27,6,2043.72,28.784788732394365,1982,7.623016139787193,3.393997817968181,7.592366128519796,0,2,High-Value,0.0525,Low,2651.21,Platinum
13451,26,5,2898.26,6.693441108545034,2128,7.972210810998752,2.0403681617833316,7.663407664893479,0,2,High-Value,0.0383,Low,2991.19,Platinum
13452,259,2,590.0,295.0,2,6.3818160174060985,5.69035945432406,1.0986122886681098,1,0,At-Risk,0.645,Medium,453.6,Silver
13453,166,2,356.97999999999996,20.99882352941176,134,5.880477118918353,3.090988975992598,4.90527477843843,1,0,At-Risk,0.5225,Medium,309.52,Silver
13455,25,2,1058.34,23.007391304347824,354,6.965401351674954,3.1783617539491,5.872117789475416,0,1,Loyal,0.3709,Low,808.73,Gold
13456,18,6,1766.72,28.0431746031746,765,7.477445859614847,3.368783502272923,6.641182169740591,0,2,High-Value,0.1211,Low,1830.55,Platinum
13458,7,14,9646.57,25.252801047120418,5508,9.174461349151194,3.2677726899018613,8.614138397472717,0,2,High-Value,0.0009,Low,9493.63,Platinum
13460,29,2,183.44,10.790588235294118,286,5.217324207338505,2.4673016060353077,5.659482215759621,0,1,Loyal,0.2773,Low,472.45,Silver
13461,39,3,1445.0,53.51851851851852,1170,7.27655640271871,3.998540433284493,7.065613363597717,0,1,Loyal,0.243,Low,1777.36,Platinum
13462,253,1,151.5,16.833333333333332,62,5.0271645960474665,2.8810693652338513,4.143134726391533,1,0,At-Risk,0.6372,Medium,139.43,Bronze
13464,58,1,674.68,16.45560975609756,403,6.515719591185634,2.85966107298023,6.0014148779611505,0,1,Loyal,0.4222,Medium,624.37,Silver
13466,184,1,307.9,18.11176470588235,259,5.733017599924536,2.9503040986188385,5.560681631015528,1,0,At-Risk,0.5193,Medium,401.28,Silver
13467,11,2,1071.91,10.937857142857144,580,6.978129862132399,2.479714623085575,6.364750756851911,0,1,Loyal,0.2689,Low,817.02,Gold
13468,2,37,5704.97,18.89062913907285,2589,8.64926827413607,2.9902487232893566,7.859413154693583,0,2,High-Value,0.016,Low,5234.26,Platinum
13470,99,2,165.0,16.5,100,5.111987788356544,2.862200880929469,4.61512051684126,1,1,Loyal,0.5825,Medium,220.6,Bronze
13471,1,4,2501.84,9.84976377952756,1583,7.825181366096544,2.3841433082773524,7.367708572374371,0,2,High-Value,0.213,Low,2169.23,Platinum
13473,61,2,422.64,20.125714285714285,266,6.048884037975468,3.0504909850131177,5.58724865840025,0,1,Loyal,0.4076,Medium,592.63,Silver
13474,236,1,226.84,3.658709677419355,129,5.428643628223611,1.5387385165378893,4.867534450455582,1,0,At-Risk,0.5553,Medium,226.4,Bronze
13475,191,4,1431.78,16.648604651162792,1012,7.267371891966779,2.8706567236628255,6.920671504248683,1,0,At-Risk,0.1698,Low,1468.29,Gold
13476,179,2,1238.47,21.35293103448276,417,7.122439147874555,3.106957454943604,6.035481432524756,1,0,At-Risk,0.3818,Low,902.0,Gold
13477,38,6,1454.58,18.41240506329114,1021,7.283159725605137,2.9659122979691515,6.92951677076365,0,1,Loyal,0.0822,Low,2102.69,Platinum
13479,201,2,300.95,20.063333333333333,134,5.71026144075391,3.047533772117254,4.90527477843843,1,0,At-Risk,0.5795,Medium,308.21,Silver
13481,46,5,1804.56,16.55559633027523,1142,7.498626071957096,2.8653727782986644,7.04141166379481,0,1,Loyal,0.1032,Low,1724.83,Platinum
13482,232,1,184.64,16.785454545454545,116,5.223809314372975,2.878380962872786,4.762173934797756,1,0,At-Risk,0.6644,Medium,252.99,Bronze
13483,66,1,140.34,14.034,160,4.951168335262708,2.710314302755277,5.081404364984463,0,1,Loyal,0.4377,Medium,212.68,Bronze
13484,241,1,313.8,39.225,44,5.751937516543248,3.694488692878447,3.80666248977032,1,0,At-Risk,0.6513,Medium,223.38,Bronze
13485,233,1,454.24,19.749565217391304,277,6.120824752413689,3.0325252930784496,5.627621113690637,1,0,At-Risk,0.5537,Medium,429.66,Silver
13486,78,3,1122.41,16.2668115942029,669,7.024123981607583,2.8487862540487567,6.507277712385012,0,1,Loyal,0.2214,Low,1107.52,Gold
13487,58,3,575.4,16.923529411764704,265,6.356801864125367,2.886114341935447,5.583496308781699,0,1,Loyal,0.2676,Low,506.01,Silver
13488,17,13,8968.31,21.25191943127962,4518,9.101564029017188,3.1024282714658673,8.41604600941128,0,2,High-Value,0.001,Low,8184.24,Platinum
13489,105,4,449.52,32.10857142857143,560,6.110402471179496,3.499792204405782,6.329720905522696,1,1,Loyal,0.5539,Medium,839.08,Gold
13491,52,10,1215.82,14.137441860465117,903,7.103996177364903,2.7171712681098277,6.806829360392176,0,2,High-Value,0.0381,Low,1593.59,Gold
13492,136,3,1269.84,25.3968,408,7.147433378135437,3.2732427906842756,6.013715156042802,1,1,Loyal,0.234,Low,919.65,Gold
13493,275,2,618.63,77.32875,380,6.429122525704993,4.360914713125937,5.942799375126701,1,0,At-Risk,0.5245,Medium,699.68,Gold
13494,312,1,316.26000000000005,17.570000000000004,162,5.759721626980309,2.921547375364615,5.093750200806762,1,0,At-Risk,0.5131,Medium,330.99,Silver
13495,8,5,2044.87,42.60145833333333,829,7.623578405880983,3.7750905978078486,6.721425700790643,0,2,High-Value,0.1177,Low,1961.98,Platinum
13496,11,2,653.33,18.66657142857143,341,6.483611811351871,2.9789203126108723,5.834810737062605,0,1,Loyal,0.3336,Low,634.02,Silver
13497,283,2,348.05,18.318421052631574,163,5.855215178416411,2.96105909939035,5.099866427824199,1,0,At-Risk,0.4438,Medium,363.2,Silver
13499,18,5,1159.11,27.59785714285714,1365,7.056270107190766,3.353331789943858,7.219642040130736,0,1,Loyal,0.0772,Low,1993.77,Platinum
13500,23,3,1166.77,17.950307692307693,609,7.062851226189096,2.9418201684577077,6.413458957167357,0,1,Loyal,0.221,Low,1011.92,Gold
13501,288,1,1340.32,25.775384615384613,560,7.201409482704207,3.287482980950888,6.329720905522696,1,0,At-Risk,0.5788,Medium,725.81,Gold
13502,17,3,292.0,16.22222222222222,264,5.680172609017068,2.846200539583027,5.579729825986222,0,1,Loyal,0.2566,Low,428.68,Silver
